"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","FC","FC_round"
"PTPRCAP","PTPRCAP",0.641106190199024,-0.463869622132545,25.2289608996031,2.30394449957306e-123,3.0594587672902e-121,270.861167054758,1.55952447047844,1.56
"PLEKHO1","PLEKHO1",0.638563291776246,-0.255876953263207,21.6921748007867,1.35564724804128e-94,7.14509954186704e-93,204.829112637201,1.55677806928586,1.56
"PVRIG","PVRIG",0.637763485857635,-0.718932803206139,25.5467168213902,4.54413289156865e-126,6.27888632652561e-124,277.07100210491,1.55591525683737,1.56
"FOLR2","FOLR2",0.635814307934727,-0.0231175878016966,19.0066706631524,1.25229266482974e-74,4.86870437181906e-73,159.027001685873,1.55381453022734,1.55
"CFB","CFB",0.633753691882293,0.94968981002448,13.0577587298702,1.4406453819544e-37,2.27324059112403e-36,74.1267011952281,1.551596785265,1.55
"SAMHD1","SAMHD1",0.632610169601755,-0.189411011432361,24.1291520816954,3.80258084409822e-114,3.53467173917312e-112,249.701981574522,1.55036743155229,1.55
"HOPX","HOPX",0.631312590574521,-0.202995126287262,16.3285160743164,1.28258539207429e-56,3.44210909027813e-55,117.739541828534,1.54897363744325,1.55
"CKLF","CKLF",0.631120367311596,0.650381524671561,15.6930398974874,1.18818384563912e-52,2.97045961409781e-51,108.651747048223,1.54876726747362,1.55
"FYB1","FYB1",0.630624236047031,-0.375579406698168,24.0721200958184,1.12649493341804e-113,1.01038690299995e-111,248.619362477621,1.54823475038969,1.55
"ARL4C","ARL4C",0.628433092447925,-0.300823026161443,20.520474257996,1.15147113226297e-85,5.27972750107122e-84,184.342128428996,1.54588509942105,1.55
"VIM","VIM",0.623695966948487,2.65034850140434,12.72830672975,7.62288134140828e-36,1.10558810944538e-34,70.185971501758,1.54081747116127,1.54
"CELF2","CELF2",0.623087718171604,-0.437670634119611,24.4501777160073,8.19131632668073e-117,8.37562094403104e-115,255.823258936476,1.54016799030854,1.54
"TCIRG1","TCIRG1",0.621705404310394,-0.336255220588209,20.8162339023749,6.88921968581824e-88,3.21654206792198e-86,189.442365458136,1.53869298978407,1.54
"CD37","CD37",0.621681727018696,-0.761643904652797,20.2971038445134,5.32201264237241e-84,2.3763135051641e-82,180.522859972197,1.53866773719585,1.54
"TRAT1","TRAT1",0.621314358178379,-0.756635587132486,20.1369579137888,8.16749496719004e-83,3.55372919317099e-81,177.802137139894,1.53827597968409,1.54
"STAT4","STAT4",0.620336469237557,-0.425301278707492,25.0493239146085,7.64835762629859e-122,9.53712886937843e-120,267.369309158445,1.53723365727326,1.54
"LAIR1","LAIR1",0.618574482134936,0.0597215206746713,27.0930033769677,1.75350185849029e-139,4.59732218027261e-137,307.866322220179,1.53535735462156,1.54
"ITGAM","ITGAM",0.617715666861336,-0.242508702511756,21.591569857669,8.155355806751e-94,4.19037754392105e-92,203.040923747203,1.53444365081105,1.53
"CD3G","CD3G",0.616543696582549,-0.633991391738768,20.3899429628816,1.08547005309694e-84,4.88939704533754e-83,182.106817928432,1.53319765490177,1.53
"TNFRSF1B","TNFRSF1B",0.616453367492492,-0.159235868676098,21.684175596604,1.56384679704206e-94,8.20017102551541e-93,204.686736079992,1.53310166232564,1.53
"ARHGEF6","ARHGEF6",0.616102810819677,0.382096631930861,18.5935159594434,1.01493827597194e-71,3.6670473045276e-70,152.356611008973,1.5327291832414,1.53
"ADGRE5","ADGRE5",0.615878722174139,-0.33545737748248,21.4141627403761,1.9053622760811e-92,9.64471746184614e-91,199.900729557398,1.53249112840408,1.53
"C1R","C1R",0.615151083206926,0.632949358619883,15.0211899128503,1.35876098932413e-48,3.03347840957189e-47,99.357375164729,1.53171839468619,1.53
"GLIPR1","GLIPR1",0.612427844847308,-0.186495885351572,19.328159540892,6.3536602642233e-77,2.57802286514616e-75,164.289738345614,1.52882984248009,1.53
"C1S","C1S",0.612131405743409,0.695305087714107,14.6122910654271,3.41368457157418e-46,7.13802142011166e-45,93.8622528421918,1.52851573701947,1.53
"SIRPG","SIRPG",0.610827304421148,-0.936841232384314,26.6410365885929,1.60720515702319e-135,3.65192727345826e-133,298.769481378158,1.52713468372345,1.53
"TOP2A","TOP2A",0.604460091311077,-0.743541643409575,19.543680487854,1.77669697539963e-78,7.29587412588803e-77,167.852644319455,1.52040965444951,1.52
"KLRD1","KLRD1",0.604073787779581,-0.782140804966484,27.5661508982694,1.15112274205357e-143,4.05870001293027e-141,317.469967859627,1.52000259614914,1.52
"ITM2A","ITM2A",0.599644384192971,0.639504281379418,16.7156684982859,4.28271321403071e-59,1.23007703970405e-57,123.414074294841,1.51534299737175,1.52
"IFIT3","IFIT3",0.597959816390722,0.504813837628279,14.3588308366167,9.86127321336315e-45,1.96552667849197e-43,90.5185389766216,1.51357463455284,1.51
"CD27","CD27",0.597477154315156,-0.508501233918547,22.8593733442917,8.41894859168836e-104,5.55379028064603e-102,225.95750675351,1.51306834399004,1.51
"BAZ1A","BAZ1A",0.596372051527217,-0.0297276937126299,21.1236634637347,3.19957434549273e-90,1.58046607162624e-88,194.795262051054,1.51190977911697,1.51
"P2RY13","P2RY13",0.595043763059051,-0.667384909390306,23.4584741767733,1.21739964246277e-108,9.08606667458524e-107,237.065520886324,1.5105184052972,1.51
"MZB1","MZB1",0.592779555633904,-0.560419250430982,13.2395444745531,1.55467168349023e-38,2.5272683567071e-37,76.3379385416677,1.50814961322924,1.51
"RUNX3","RUNX3",0.592553348253352,-0.661513783153551,26.3708835453671,3.61681955191948e-133,7.39639598367534e-131,293.369007161706,1.50791316143621,1.51
"KIAA1551","KIAA1551",0.592051364852706,0.275631493594671,18.1506212289447,1.18386127163037e-68,4.03499383414019e-67,145.324445759031,1.50738857676573,1.51
"VAMP5","VAMP5",0.591099282515168,0.404317035617897,18.8001438684539,3.60930293198193e-73,1.34690228027428e-71,155.67944288761,1.5063941291874,1.51
"RUBCNL","RUBCNL",0.590394650211612,-0.670523636816983,24.5491534729097,1.22222671244123e-117,1.3294966100757e-115,257.719787987469,1.50565856500855,1.51
"RGS19","RGS19",0.589317528361443,-0.108793161315059,24.7591168391902,2.12956635551165e-119,2.41942399834518e-117,261.757277525945,1.50453485387688,1.5
"MICB","MICB",0.587960472761096,-0.374719739236156,23.796847751388,2.08517977391873e-111,1.71943251518702e-109,243.414874300112,1.50312029471965,1.5
"HLA-DQB2","HLA-DQB2",0.586924517900807,-0.460820149836537,21.7031848473745,1.1135790076935e-94,5.8996608050083e-93,205.025133894018,1.50204133777548,1.5
"CASP4","CASP4",0.586018910679449,0.0714869976474623,21.5733806829009,1.12743131200454e-93,5.7639925826232e-92,202.718195066421,1.50109877361423,1.5
"FXYD5","FXYD5",0.582353611917886,-0.376003193604873,17.5880875385284,7.76896467012674e-65,2.46700819105733e-63,136.573453983224,1.49728993522552,1.5
"GIMAP6","GIMAP6",0.582003841316017,0.222933819368517,23.4456910550125,1.54696601792274e-108,1.1462121400913e-106,236.826709606524,1.4969269725012,1.5
"GNLY","GNLY",0.578964932764029,-0.796016970369374,19.1551024359775,1.10057813933455e-75,4.34494651532654e-74,161.449025689967,1.4937771477948,1.49
"FKBP11","FKBP11",0.577991161932043,0.340725832951472,15.5568131048303,8.11216255235884e-52,1.96556545255614e-50,106.74085029587,1.49276923844235,1.49
"TARP","TARP",0.577559693206843,-0.589536816315281,18.3310127535679,6.77076175415887e-70,2.34681487919574e-68,148.173702819958,1.49232286071299,1.49
"WIPF1","WIPF1",0.572037687683043,-0.0579532676016654,23.2164680657128,1.12073967128594e-106,7.90314699234393e-105,232.557624330251,1.48662181911093,1.49
"CEBPB","CEBPB",0.571123633202686,1.1100213004954,13.3776346055738,2.81606421832261e-39,4.72036993972929e-38,78.0350261445896,1.48568023206759,1.49
"SP140","SP140",0.571018345793663,-0.796740857130753,24.0942769375768,7.38872899018999e-114,6.68581893138873e-112,249.039782856662,1.48557181156977,1.49
"IFI44","IFI44",0.568433573950382,0.309293193982667,12.836574067448,2.08843102274253e-36,3.11740251204998e-35,71.4714771917187,1.48291260339925,1.48
"LAP3","LAP3",0.566202997408809,2.03515224209744,17.5268007333632,1.99914073135191e-64,6.23207743233942e-63,135.632483999103,1.48062161729039,1.48
"FAM129A","FAM129A",0.565485778288562,-0.221085277005183,15.6578143877465,1.95503703914444e-52,4.82856370175167e-51,108.156354829089,1.4798857263472,1.48
"SIGLEC1","SIGLEC1",0.560402278207213,-0.598760315182226,23.0241892763373,3.99304757805631e-105,2.70390142288912e-103,228.99606315442,1.47468035689669,1.47
"EMP3","EMP3",0.55924149972167,0.381865886580147,16.2933516188807,2.14186561624346e-56,5.70327498075243e-55,117.229262117991,1.47349432053572,1.47
"CD96","CD96",0.557680403693513,-0.809724552687775,26.1329881722954,4.1642613662969e-131,7.60349508399747e-129,288.636819746413,1.4719007598793,1.47
"LGALS1","LGALS1",0.557115459457709,1.37667453047028,10.709075799683,4.09577118709075e-26,3.83158832461143e-25,47.9661911727686,1.4713244918281,1.47
"IFNG","IFNG",0.556838517936578,-0.992761881327661,26.5178127295043,1.90768301956967e-134,3.98082834185713e-132,296.302705208568,1.47104208166899,1.47
"PLTP","PLTP",0.555660514187197,0.767421717878334,9.76648677894713,4.43774765945043e-22,3.31453395309574e-21,38.7719377347372,1.46984142196506,1.47
"TLR8","TLR8",0.553748782903919,-0.788183154708894,24.5330398069653,1.66643699422575e-117,1.79361244904824e-115,257.410730015865,1.4678950086014,1.47
"ANXA2","ANXA2",0.552191313059941,1.9443562226292,12.2850241679721,1.38676727330315e-33,1.81558199353709e-32,65.0208591983821,1.46631118904997,1.47
"NCF4","NCF4",0.550027777975409,-0.698548249786977,23.5696341866114,1.51091553353812e-109,1.16158731807724e-107,239.145441201718,1.46411388605292,1.46
"TUBA1A","TUBA1A",0.548658007798272,1.7299018761725,13.3470147002615,4.11839649702017e-39,6.8808176768025e-38,77.6574273934705,1.46272443941425,1.46
"APOL3","APOL3",0.548143331632755,-0.197691342774762,24.1278346295594,3.89924859837042e-114,3.59187539804842e-112,249.676956160095,1.46220271090216,1.46
"BTN3A1","BTN3A1",0.547886162105247,-0.0929165543719554,22.7897114932478,3.04164526563424e-103,1.94380142756938e-101,224.677224321443,1.46194208723853,1.46
"TRAF3IP3","TRAF3IP3",0.54787512674128,-0.150456616318912,21.3492919845528,6.00585422570556e-92,2.99560290038241e-90,198.756688616087,1.46193090469414,1.46
"ITGAX","ITGAX",0.547782452006804,-0.478855817003274,20.7148143037924,4.00754361789745e-87,1.84581682400907e-85,187.687924940442,1.46183699731725,1.46
"BTK","BTK",0.544999548281168,-0.628959748640995,25.6148132796837,1.18957717136868e-126,1.66622281880065e-124,278.407237985173,1.45901988740984,1.46
"LIPA","LIPA",0.543266340672569,1.70099208642527,15.7678381424139,4.11511032075833e-53,1.03383299827405e-51,109.706603685792,1.4572681201228,1.46
"ACSL5","ACSL5",0.543056084133074,-0.295114170516545,23.4789311578969,8.29573292517133e-109,6.23704920293212e-107,237.447854371566,1.45705575519656,1.46
"TNC","TNC",0.541745273841651,0.40593788921609,10.3523452625796,1.5072284941823e-24,1.29944446484098e-23,44.3962743047776,1.4557324982197,1.46
"NELL2","NELL2",0.540337527520463,-0.547023920372905,19.0576068921018,5.44442431600467e-75,2.12478010042548e-73,159.856637145139,1.45431272307194,1.45
"PSTPIP2","PSTPIP2",0.539132719136031,-0.555578512792723,19.8252007603494,1.59407496996193e-80,6.62577909262633e-79,172.548164156673,1.45309871963382,1.45
"CD300A","CD300A",0.538763984575487,-0.654323654462624,24.0309017279281,2.46719194194693e-113,2.19365544403542e-111,247.837849204521,1.4527273734826,1.45
"ADGRE2","ADGRE2",0.538232100219742,-0.703321078912448,22.4036417014207,3.59578154513493e-100,2.11303829304624e-98,217.625552192545,1.45219188918092,1.45
"LAX1","LAX1",0.537092922750325,-0.703858932882602,20.4997091771141,1.64640016136319e-85,7.48197406663939e-84,183.985888025049,1.45104566543127,1.45
"P2RX7","P2RX7",0.535506562687909,-0.740514684169669,26.1297377746771,4.44256512364377e-131,7.96933831390483e-129,288.572317131848,1.44945100007328,1.45
"CD44","CD44",0.535192777757382,-0.0271238123905589,17.8659262276066,1.03792370390842e-66,3.40152880527679e-65,140.870039866029,1.44913578000873,1.45
"ANXA1","ANXA1",0.534278707219135,1.00927010270374,13.3195541178564,5.78776635120811e-39,9.56056719565475e-38,77.3194129453172,1.44821791951432,1.45
"LAT2","LAT2",0.533946216305972,-0.531413236236307,24.4428771753534,9.42368064862108e-117,9.4467779051128e-115,255.683541094908,1.44788419422767,1.45
"CD72","CD72",0.533531180825966,-0.741231837377573,23.2027425419054,1.44721856848168e-106,1.0135486207346e-104,232.302796057811,1.44746772583636,1.45
"CD1D","CD1D",0.533006055789303,-0.779210010871494,21.8571082853757,7.07221082401629e-96,3.86702436767736e-94,207.772236974181,1.44694095946955,1.45
"P2RY14","P2RY14",0.531434352286881,-0.333544818213894,18.3124443866549,9.0983381784388e-70,3.14292256332894e-68,147.87946509291,1.44536548870261,1.45
"BST2","BST2",0.530299784213178,0.422563989859858,14.3270650941657,1.49806506809922e-44,2.96854948087491e-43,90.1028806768866,1.44422926736189,1.44
"CLEC4A","CLEC4A",0.529845018079336,-0.568869671071243,23.3216089786496,1.57649261700141e-107,1.13518570484785e-105,234.512670888533,1.44377408935373,1.44
"EZH2","EZH2",0.527342974702722,-0.626781000378828,22.2011573893862,1.42669626459554e-98,8.24179056807312e-97,213.957134873864,1.44127234459569,1.44
"HLA-DOA","HLA-DOA",0.527270957784912,-0.245404669247378,20.9093954460867,1.36003271374765e-88,6.43811782318043e-87,191.05897942883,1.44120040049217,1.44
"VNN2","VNN2",0.525765104173871,-0.537588698446279,20.5056417106707,1.48655972855986e-85,6.78574697523419e-84,184.08764022403,1.43969689175548,1.44
"PARP12","PARP12",0.524474269845543,0.315236449657314,16.3574415336081,8.40649930152303e-57,2.27398030047812e-55,118.159929688605,1.43840931609309,1.44
"SH3BGRL3","SH3BGRL3",0.52427097665156,0.97024032771748,15.2585497087172,5.19453545481119e-50,1.20440192801461e-48,102.603633579747,1.43820664108962,1.44
"CFD","CFD",0.522268107400379,0.153292583253904,7.77995717699602,1.11333199792621e-14,5.31954190597919e-14,21.9661314749347,1.43621138831675,1.44
"CX3CR1","CX3CR1",0.520886308190864,0.0382990403544247,13.0480931887838,1.62051451146799e-37,2.54919398150157e-36,74.0098600248063,1.43483645763899,1.43
"RAB27A","RAB27A",0.520357587597509,-0.136694332563001,22.6316125931899,5.56288651030206e-102,3.46832405901454e-100,221.780505525428,1.43431071341213,1.43
"FGR","FGR",0.519008519316624,-0.32532522334509,18.5821390844004,1.21867539419513e-71,4.38766053015677e-70,152.174428302669,1.43297011223767,1.43
"CLEC7A","CLEC7A",0.518132656658312,-0.726072056333655,24.1234579681702,4.23835355310588e-114,3.86938973933104e-112,249.593825761869,1.43210041762365,1.43
"PLA1A","PLA1A",0.518105626716183,0.315853550377538,13.5517381642713,3.19865543159028e-40,5.56228771904942e-39,80.1959466386642,1.43207358643086,1.43
"THEMIS2","THEMIS2",0.517791767636706,-0.636469668418452,22.4642476691453,1.1900892195874e-100,7.20039187590604e-99,218.727595572646,1.43176207194079,1.43
"NOD2","NOD2",0.517591103015422,-0.890496023405392,25.0184206434916,1.3952293008224e-121,1.71882163866374e-119,266.769980558565,1.43156294183627,1.43
"ARPC5","ARPC5",0.516446247621998,1.53034804809909,17.5335949283215,1.80048929821088e-64,5.64724020681173e-63,135.736677439091,1.43042737098424,1.43
"ALOX5","ALOX5",0.51439794269713,-0.495084777266353,21.8560700610636,7.20523564931267e-96,3.91880502735224e-94,207.753665986144,1.42839792443374,1.43
"IFI27","IFI27",0.512526054498223,1.21717951561217,10.4652450707331,4.87187887743332e-25,4.29439323463411e-24,45.5142857888328,1.42654578848555,1.43
"RIPOR2","RIPOR2",0.512127404447626,-0.509988454778187,21.2338345995025,4.608414148348e-91,2.28742886732322e-89,196.726124418344,1.42615165530396,1.43
"GPNMB","GPNMB",0.510765325590576,1.10845758087575,8.73003850814162,4.98228352051927e-18,2.96013067968097e-17,29.561268336819,1.42480583081725,1.42
"FCGR2B","FCGR2B",0.510572976168452,-0.431480832950019,14.7205015398129,8.00347312938617e-47,1.69783221468825e-45,95.3044206807802,1.42461587916325,1.42
"TYMP","TYMP",0.510208890025597,-0.393597908811261,16.9983753224838,6.24343613391225e-61,1.86664135875008e-59,127.622461888431,1.42425640093498,1.42
"ARPC2","ARPC2",0.508830872816805,1.67134136111561,21.991580690341,6.2991386980355e-97,3.53893918612159e-95,210.182327006785,1.42289664524019,1.42
"APOBEC3A","APOBEC3A",0.507139152828498,-0.709593441485225,17.6675673048582,2.27219473806357e-65,7.26037224896874e-64,137.797416372928,1.42122911893808,1.42
"CLC","CLC",0.506857953195138,-0.866811043595089,14.2261907656753,5.62372896073074e-44,1.08700621216393e-42,88.7879804679371,1.42095213028142,1.42
"MYB","MYB",0.506028982662442,-0.830961378242981,17.9222647075792,4.30013300909e-67,1.41835032315952e-65,141.747386925821,1.42013588772282,1.42
"DCK","DCK",0.506014925969127,0.218421024549311,17.6276391522445,4.21592291394086e-65,1.34292248582696e-63,137.182019268597,1.4201220508988,1.42
"IKZF1","IKZF1",0.504909035274935,-0.66770054326012,25.778523385177,4.7065728639471e-128,7.1827921692327e-126,281.627429869563,1.41903388053667,1.42
"ADA","ADA",0.504202765509036,-0.584467095755231,20.1100693704836,1.29001574297228e-82,5.58915719147947e-81,177.346771608182,1.41833936407947,1.42
"VAV1","VAV1",0.503344891035525,-0.638239534138885,24.4234655217411,1.36776524095146e-116,1.35780578531347e-114,255.312155783458,1.41749622300648,1.42
"IRF7","IRF7",0.503004310303532,-0.403734288144901,17.128868322287,8.70845995178965e-62,2.65802994050893e-60,129.583194324307,1.4171616305199,1.42
"MAN2B1","MAN2B1",0.502769793564801,0.147992213640435,19.1695487641628,8.68012963671219e-76,3.44009013703031e-74,161.685467819837,1.41693128307742,1.42
"SERPINA3","SERPINA3",0.50266293793806,0.930572934799208,5.44746901351267,5.68782920705214e-08,1.67024852504618e-07,6.86965546758787,1.41682633957305,1.42
"SECTM1","SECTM1",0.501523603075632,-0.294724434983434,18.2955081937466,1.19103469680076e-69,4.10044773561877e-68,147.61128138313,1.41570787561456,1.42
"BCL11B","BCL11B",0.501449600732275,-0.835643736396743,23.62274815072,5.56361050189837e-110,4.37599364476237e-108,240.141312838818,1.41563525942719,1.42
"P2RY10","P2RY10",0.499188375053073,-0.844876078763705,25.09866427127,2.92660752592212e-122,3.6943903645128e-120,268.327044412053,1.41341818416057,1.41
"LAG3","LAG3",0.499075052844572,-0.980721799352972,21.6594309679293,2.4324192473566e-94,1.26895340837863e-92,204.246524252951,1.41330716597923,1.41
"APOL1","APOL1",0.498857905464087,-0.134990260096855,20.2603599063417,9.97143787260764e-84,4.4329544455397e-82,179.897317515404,1.4130944579258,1.41
"LUM","LUM",0.497749076437267,2.31475470539615,8.85970326276834,1.63378318744935e-18,9.97935071186951e-18,30.6611969082665,1.41200879662892,1.41
