"","Row","d.value","stdev","rawp","q.value","R.fold","logFC","FC_round"
"SECISBP2L",9671,2.08068441302304,0.0325633076259172,0.039719315403423,0.0467313166271293,1.04808372285676,0.0677539666137204,1.05
"SMIM8",8726,3.07814827546028,0.0220020695740016,0.00223960880195599,0.00420379978537743,1.04806313900888,0.0677256325157707,1.05
"AP3M2",6069,2.43594194982612,0.0277963674051267,0.0158826405867971,0.0221895891424999,1.04805202775808,0.0677103374149276,1.05
"SBSPON",7060,1.74730829279618,0.0387367438601359,0.0842112469437653,0.0849923936870884,1.04803364598667,0.0676850337827367,1.05
"THEM6",7153,2.38305184210689,0.0283983562347689,0.0183471882640587,0.0250843104965217,1.04802617917853,0.0676747551380738,1.05
"CLDN5",5961,1.62184781780022,0.0417070223596973,0.108918337408313,0.103951666197953,1.04800270687444,0.0676424432010202,1.05
"SPATA2",3967,3.1738949633206,0.0212923487137948,0.00161466992665037,0.00316464912918535,1.04795711420823,0.067579678339979,1.05
"SCN3B",6334,3.89439382144957,0.0173526802069999,0.000117359413202934,0.000320999606749673,1.04795601899197,0.0675781705837308,1.05
"LGALS4",9293,1.50703458849288,0.0448311331876727,0.136297310513447,0.123350806845684,1.0479443225955,0.067562068355153,1.05
"UBE2D4",111,2.74032675538465,0.0246370673349514,0.00658484107579462,0.0105370156627372,1.04790912750428,0.0675136147921803,1.05
"C16orf58",9059,2.897520380007,0.0232992974469491,0.00402640586797066,0.00691071223582762,1.04790663930481,0.06751018919238,1.05
"KANK1",6744,3.02573762421013,0.0222548328570547,0.00271687041564792,0.00497111830860582,1.04778105732921,0.067337285096098,1.05
"ARAP3",8240,3.60723857784937,0.0186656319839921,0.000334474327628362,0.00079465306714054,1.04777677430955,0.0673313877725954,1.05
"SMAD5",8392,2.60496672521742,0.0258437238461117,0.00989535452322738,0.0149351057347908,1.04776998587545,0.067322040674829,1.05
"FABP6",7348,2.05675795989173,0.0327238895241908,0.0420078239608802,0.0489312793357543,1.04775769734533,0.0673051202574968,1.05
"HSPA8",641,1.39688057615067,0.0481666011878822,0.167416136919315,0.144214500262547,1.04774162508556,0.0672829896185493,1.05
"KAT6B",6691,2.96963345903693,0.0226533589676811,0.00321760391198044,0.00572767277511657,1.04773376948155,0.0672721727500001,1.05
"PGR",5614,3.68267480988072,0.0182539168258069,0.000253300733496332,0.000625684491218152,1.04769823323646,0.0672232396760566,1.05
"KCNH6",365,2.14226506012177,0.0313732531554535,0.0341388753056235,0.0411766790292068,1.04768849073764,0.0672098240572837,1.05
"RNF11",4154,1.98507952716279,0.0338195490097903,0.0497819070904645,0.0558419992856904,1.04763378756259,0.067134494357213,1.05
"BAIAP2",1029,2.70649485706052,0.0247480489212842,0.0072880195599022,0.011484544694074,1.04752194444146,0.0669804671277377,1.05
"PTPRG",9040,2.02237455870154,0.033116689775684,0.045520782396088,0.0520478043193161,1.04751750351691,0.0669743508707549,1.05
"EPHB4",2726,2.43442461156567,0.0274977119055655,0.0159530562347188,0.0222814705757476,1.04749336568634,0.066941106624651,1.05
"PRKAA1",4849,2.45775954402027,0.0272343041408517,0.0149721271393643,0.0212011278821575,1.04748920119336,0.066935370926929,1.05
"LRRC1",7220,1.75229821759756,0.038154050701625,0.0832919315403423,0.0842775520741688,1.04743250010041,0.0668572750385845,1.05
"EFNB2",3558,2.13512047458127,0.0313019208537165,0.034760880195599,0.0418321496060957,1.04741514612212,0.0668333721084923,1.05
"POGK",6976,3.32171192869468,0.020099055507066,0.000984841075794621,0.00206628739857927,1.0473642540932,0.0667632724333175,1.05
"MYL9",3714,1.19114258330049,0.0560447107055899,0.238834229828851,0.187562079759229,1.04735987577285,0.0667572414901848,1.05
"RAB3A",4264,3.13932904946786,0.0212580434685415,0.00181711491442543,0.00349566123339102,1.04734445031068,0.0667359933956431,1.05
"MRPL34",5862,1.55842399884529,0.0428163235999431,0.123454278728606,0.114384796296342,1.04733718550295,0.066725986240477,1.05
"COA4",9141,1.90050263677279,0.0350807451890443,0.0602044009779951,0.064843507527782,1.04729730389343,0.0666710487317332,1.05
"TSPYL5",10164,1.5462187433786,0.0431079296657851,0.126358924205379,0.116468042198992,1.0472851374344,0.0666542888374828,1.05
"BST1",1294,2.2137591681923,0.0301041229821616,0.0285124694376528,0.0356371854495638,1.04727714463062,0.0666432782521488,1.05
"PIGQ",8932,2.77773411486736,0.023991802872461,0.00586894865525672,0.00955307477769359,1.04727683325855,0.0666428493160079,1.05
"ENY2",1714,2.75631036607915,0.024165933333417,0.00627677261613692,0.0101138406023347,1.04725212568556,0.0666088125528745,1.05
"ACAA2",5624,1.87486005536885,0.0355037543797819,0.0639002444987775,0.0680170359095576,1.04722001117008,0.0665645709022805,1.05
"PLD1",9060,2.52630076344633,0.0263483461613084,0.01239902200489,0.0181037909841062,1.04721948572236,0.0665638470228615,1.05
"THAP7",4203,2.93095768895914,0.0227100247148144,0.00363227383863081,0.00633637097788023,1.04721823324478,0.0665621215543371,1.05
"SLC2A2",548,0.759837001214573,0.0874763037406754,0.452210268948655,0.291166395816901,1.0471497205656,0.06646773231165,1.05
"RCOR3",8006,2.19894626315123,0.0302258836822238,0.0296420537897311,0.0368185550498309,1.04714780558531,0.0664650939734699,1.05
"DCAF16",8373,2.52099130579191,0.0263553687174933,0.0125809290953545,0.018335872427593,1.04713079335953,0.0664416553977405,1.05
"SCMH1",6668,2.75633199275232,0.0241006092716607,0.00627677261613692,0.0101138406023347,1.0471218114154,0.0664292803803017,1.05
"HOXD3",3957,3.10830154462293,0.0213577286130944,0.00200880195599022,0.00381994627263965,1.04709058788689,0.0663862608377184,1.05
"ZNF302",8763,1.85613918416786,0.035757440160235,0.066759902200489,0.0704816693714066,1.04707935635722,0.0663707858069498,1.05
"TSPAN31",6640,2.76388858174768,0.0239941985464307,0.0061320293398533,0.00993405882389405,1.04704053189402,0.0663172913906661,1.05
"APLNR",143,1.32664059508772,0.0499888838888489,0.189651833740831,0.158158489103758,1.04704052556502,0.0663172826700731,1.05
"AIMP1",10041,2.76966915759451,0.0239433760456268,0.00602836185819071,0.00979924254059458,1.04703903595199,0.0663152301622597,1.05
"MLPH",6600,1.89158116751779,0.0350404707353492,0.0614953545232274,0.0659795253484201,1.04701484283465,0.0662818945439449,1.05
"PLOD1",2625,1.93601675699042,0.0342176593479587,0.0556185819070905,0.0608925326670019,1.04698876555557,0.0662459618826384,1.05
"GLI3",2177,2.15028746948534,0.0308031952160096,0.0334855745721271,0.0405930434652998,1.04698133627626,0.0662357246930962,1.05
"FBXL5",9980,1.9341365027656,0.0342436439731899,0.0558444987775061,0.0610840490201304,1.046978547443,0.0662318817962566,1.05
"COA7",3093,2.37536468587869,0.0278670651178345,0.0187090464547677,0.0254845219346135,1.04695137762822,0.0661944423799861,1.05
"GCM1",6715,2.09974388369253,0.0315137082002776,0.0379031784841076,0.0449143538783825,1.04693415977338,0.0661707160460038,1.05
"ARMCX5",9896,2.71575652216442,0.0243603815186383,0.00709828850855746,0.0112187668629688,1.04692410839598,0.0661568649916556,1.05
"ASAP3",6046,2.64914822663728,0.0249619697202665,0.00868361858190709,0.0133074097926521,1.0469031314652,0.0661279578178174,1.05
"DDAH2",648,2.0953183146578,0.0315517462425501,0.0383325183374083,0.0453110660985891,1.04689079095787,0.0661109517614508,1.05
"KCTD3",6466,1.75896582402145,0.0375836823442558,0.0821447432762836,0.0833279236998285,1.04688894855233,0.0661084127844242,1.05
"NUDT2",3468,1.7364891428626,0.0380412069950061,0.0861975550122249,0.0865419781014482,1.04685247096105,0.0660581429282171,1.05
"ZNF165",5883,1.83973120964006,0.0358868514678626,0.0691168704156479,0.0725426491057694,1.04682636173187,0.0660221606611442,1.05
"TSNAX",1473,1.33231380910702,0.0495368468184932,0.187793643031785,0.156861625053442,1.04680928433893,0.0659986250758978,1.05
"KAT2A",7796,2.29389092916414,0.0287452133891039,0.0231569682151589,0.030273763457462,1.0467655749358,0.065938384250153,1.05
"CAAP1",6620,2.20606948541693,0.0298866744455131,0.0291041564792176,0.0362820911914796,1.04676100119116,0.0659320805148364,1.05
"ODAM",4408,2.78609648016603,0.0236623956400749,0.00571833740831296,0.00934601522159413,1.04675638424192,0.0659257172051083,1.05
"STRA6",1900,2.32376681781903,0.0283621080031179,0.0214444987775061,0.0283744686625175,1.04674274986362,0.0659069254610451,1.05
"B4GALT4",6401,2.24168918328402,0.0293909413422422,0.0265682151589242,0.0337439755175298,1.04672709981484,0.0658853552934393,1.05
"ADGRF1",98,1.61861349047851,0.0406927510946379,0.109653789731051,0.10450788282863,1.0467129378794,0.0658658358864654,1.05
"SMYD5",2733,3.0637392837426,0.021445303944452,0.0023638141809291,0.00441101959614635,1.0465946723835,0.0657028201464179,1.05
"PDZD8",6409,1.98212999303729,0.0331381269791974,0.0501085574572127,0.0561295800446058,1.04658107420422,0.0656840753985455,1.05
"SREK1",77,1.91234566884209,0.0343308707796286,0.0586542787286064,0.063576974454194,1.0465581627923,0.0656524920430001,1.05
"CLUL1",9227,2.94764472702383,0.0222128568690341,0.00344058679706601,0.00605933061431905,1.04642985739771,0.0654756104221435,1.05
"GYPA",3553,2.9081534136862,0.0225062972534061,0.00390024449877751,0.00674004251823959,1.04641256187844,0.065451765186929,1.05
"WDR18",226,1.99446869726904,0.032784642415226,0.0486611246943765,0.0548544304700486,1.04636627156172,0.065387943048327,1.05
"SMARCC2",247,2.76414762928404,0.023651999819199,0.00613007334963325,0.00993405882389405,1.04635878386796,0.0653776192280655,1.05
"ALG9",2445,2.60885138263528,0.0250504642555087,0.00977799511002445,0.0147905837742851,1.04634088342801,0.0653529383086394,1.05
"PACRG",3161,2.60391355530929,0.025097805752755,0.00992371638141809,0.0149543622457417,1.04634057758207,0.0653525166081183,1.05
"CSAD",1812,2.88645365601684,0.0226340226606902,0.00414963325183374,0.00706904352613133,1.04632573932091,0.0653320574593175,1.05
"NQO1",6636,1.34017872477986,0.0487429428203995,0.185262591687042,0.155313422217638,1.04632008050674,0.0653242549510611,1.05
"MAPK8",619,2.97424576159857,0.0219570096494244,0.00316870415647922,0.0056532261346562,1.04630650959905,0.0653055428871796,1.05
"FGFBP1",964,3.08893529709357,0.0211382092495688,0.00215745721271394,0.00406392568174166,1.04629854483658,0.0652945606683434,1.05
"HOXD11",8311,2.29816256326316,0.0283848578899878,0.0228860635696822,0.0299811351132359,1.04625391248283,0.0652330177663149,1.05
"AJAP1",4006,3.09137607807477,0.0211004147287443,0.0021398533007335,0.00403552469016016,1.04625122890036,0.065229317329897,1.05
"PMEPA1",6387,1.82785883080589,0.0356553739599887,0.0708987775061125,0.0741326563776954,1.04621038089004,0.0651729901584514,1.05
"SLC25A37",1602,2.59145584405944,0.0251456645684777,0.0103129584352078,0.0154824988898369,1.04620377399044,0.06516387939874,1.05
"EBAG9",2799,2.4823708706485,0.0261994889879819,0.014039119804401,0.020118439169084,1.04611165849054,0.0650368482896423,1.05
"CLUH",6478,1.82579841821935,0.0355938157339597,0.0712039119804401,0.0743767003385343,1.04607560970288,0.0649871324654544,1.05
"CASC3",5128,2.23054187860647,0.029111834884575,0.0273486552567237,0.0344974787696654,1.04603793094324,0.0649351668731215,1.05
"SMIM7",6629,2.15410337345295,0.0301419972040597,0.0331735941320293,0.0403066118787663,1.0460334435578,0.0649289778598749,1.05
"CAPN7",3661,2.2811634918417,0.0284614848342805,0.0239520782396088,0.0310718408191747,1.04603077700251,0.0649253001275668,1.05
"CADM1",1376,1.53012253890601,0.0424215757301311,0.130450855745721,0.119276104134767,1.04601983530457,0.064910209160582,1.05
"MED31",6774,2.22549062396515,0.029128693327233,0.027681173594132,0.0347887133212337,1.04595851616434,0.064825633888113,1.05
"MECP2",9017,3.53245383131847,0.0183484854035566,0.000441075794621027,0.00101471627969462,1.04595093532246,0.064815177562685,1.05
"AP1S1",8197,1.70398683647471,0.0380287665895874,0.0923158924205379,0.0916473362019598,1.0459403069888,0.0648005176760262,1.05
"GOLIM4",491,1.86132702660344,0.0348030847538433,0.0659501222493888,0.0697496793711629,1.04592537561396,0.0647799222614984,1.05
"PRPH2",4977,2.69109911728142,0.0240342261617812,0.00761075794621027,0.0118720952213538,1.04585183805174,0.0646784848085113,1.05
"TNRC6B",9991,2.46680652336559,0.0262011178307254,0.0146454767726161,0.0208481760631097,1.04581892937362,0.0646330883843037,1.05
"VEGFB",2438,3.01203610067528,0.0214450035741351,0.00284889975550122,0.00518497876002365,1.04578996001981,0.0645931249444055,1.05
"CAB39L",1629,3.06861209908211,0.0210412360536344,0.00231882640586797,0.0043338201977421,1.04577130638779,0.0645673915338253,1.05
"GNAL",2617,3.38607734041995,0.0190490059241525,0.000779462102689487,0.00168328779813454,1.04572347727605,0.0645014073172991,1.05
"MRPS28",2012,1.93954335285426,0.033254068065969,0.0551794621026895,0.0605362487777886,1.04572079490323,0.0644977066727136,1.05
"ZNF444",634,2.71025965912807,0.0237780013539929,0.00723031784841076,0.0114086240873971,1.04568227130008,0.0644445578444197,1.05
"ARF3",8614,2.11152511450166,0.0305117112013334,0.036838141809291,0.0439129218747819,1.04566899764902,0.0644262444880363,1.05
"PLVAP",9819,1.35833027996859,0.0474261356196724,0.179427872860636,0.151636240648508,1.04566472972049,0.0644203560740983,1.05
"ZBTB16",3525,0.89346511706863,0.072079459775534,0.377111980440098,0.257905816968857,1.04565032580013,0.0644004829665909,1.05
"DDX24",3575,2.62334468145461,0.024547064366661,0.00937017114914425,0.0142576611998854,1.04564664951805,0.0643954107516035,1.05
"KDSR",1200,2.41287907346258,0.0266776922006531,0.0168606356968215,0.0232978330499769,1.04562826508537,0.0643700452392317,1.05
"ANKRD28",952,2.52441363891465,0.0254962087340598,0.0124586797066015,0.0181798185930596,1.04562314226981,0.0643629770688751,1.05
"INSIG2",6222,2.09881200193902,0.0306649909823254,0.0379892420537897,0.0449940848687422,1.04562102162482,0.0643600511130562,1.05
"PSMD9",5688,2.14682010296793,0.029973043606558,0.0337955990220049,0.0408551844597096,1.04561136879272,0.0643467325616933,1.05
"ABHD10",7834,1.87811445987111,0.0342605059663623,0.0634542787286064,0.0676475213977601,1.04561022301346,0.0643451516579254,1.05
"CNNM2",6065,2.87759673994287,0.0223603233017901,0.0042718826405868,0.00725152097815288,1.04560938357976,0.0643439934372996,1.05
"RIT1",1315,2.02686051698679,0.0317411233592059,0.0450229828850856,0.0516119317497132,1.04560274208079,0.0643348297015811,1.05
"DNAJC28",5192,2.79638084035682,0.0229843503272598,0.00551002444987775,0.00905185877704623,1.04555792929835,0.0642729968831981,1.05
"MSX1",572,1.99542522767705,0.032208082231882,0.0485555012224939,0.0547740187731294,1.04555490207882,0.0642688198205946,1.05
"SLC29A2",5792,2.0980306360223,0.0306223233137938,0.0380753056234719,0.0450737370735383,1.04553877901853,0.0642465724585193,1.05
"ZNF132",2489,3.51122401307711,0.018290748036144,0.000489975550122249,0.00111543169763951,1.04552163338253,0.0642229137216515,1.05
"PIN4",7095,2.31158249739927,0.0277796429825866,0.0221310513447433,0.0291594560012703,1.04551585230486,0.0642149365025476,1.05
"TSC2",9997,2.39977080781957,0.0267564977414525,0.017518826405868,0.0240754123754863,1.04551188510481,0.0642094621994281,1.05
"HSPB6",10201,1.57201075943132,0.0408387286063214,0.120244498777506,0.112082622853168,1.04550424582657,0.064198920770633,1.05
"TRAPPC4",4994,1.98185352588463,0.0323634041153512,0.0501447432762836,0.0561569870106076,1.04546120441867,0.0641395265556382,1.05
"CXCL8",8781,1.32559420320998,0.0483803716589847,0.190028361858191,0.158349189734081,1.04545628665474,0.0641327402202943,1.05
"UQCRQ",8466,1.50519084127803,0.042564150222572,0.136767726161369,0.123635220472034,1.04540877127609,0.0640671690817979,1.05
"TLN1",2107,1.793442470213,0.035721895009814,0.0763892420537897,0.0786809980001672,1.04540731808022,0.0640651636270904,1.05
"MYCT1",1907,2.47293333331051,0.0259062120112075,0.01440097799511,0.020557074905296,1.04540671780079,0.0640643352223244,1.05
"NRIP1",6810,1.48387808149276,0.0431683951768176,0.14241173594132,0.12760716334187,1.04540113837655,0.0640566354160988,1.05
"CDH17",2774,2.11862779226792,0.0302058135167251,0.0361789731051345,0.0432562827860189,1.04535638742409,0.0639948760045953,1.05
"MPV17",4137,1.90441939628215,0.0335892440954388,0.0597056234718826,0.0644977215712191,1.04533691940222,0.0639680079618097,1.05
"PDS5B",8103,1.87173714931656,0.0341481331859296,0.0643462102689487,0.0684016125201827,1.0452994752628,0.0639163294639143,1.05
"HOMER3",6418,1.70441816171803,0.0374983960831521,0.0922268948655257,0.0915969350817269,1.04529702474511,0.0639129473194207,1.05
"UCKL1",7599,2.73130242539844,0.0233938262517074,0.00677359413202934,0.0107853948268913,1.04528446633187,0.0638956143806382,1.05
"SLIT3",2184,1.95133622441715,0.0327444443768982,0.0537916870415648,0.0593556137685982,1.04528432583016,0.0638954204610539,1.05
"CYB5B",3700,2.85275272994504,0.022383091458378,0.00461418092909535,0.00772583917254242,1.04525389924473,0.063853425262497,1.05
"LTBP4",6968,3.32208395973218,0.0192069585769301,0.000984841075794621,0.00206628739857927,1.04522035745851,0.0638071290036602,1.05
"CRLF1",9675,2.06568122025809,0.030810023469762,0.0411657701711491,0.0481376587434568,1.04510195172717,0.0636436868771988,1.05
"TSPYL4",5461,2.03324285856495,0.0312936435815366,0.0443569682151589,0.0509981964002685,1.04509028188422,0.0636275773306361,1.05
"DLEU1",7111,2.27699757867621,0.0279428525845043,0.0242298288508557,0.0313642281889406,1.0450889999449,0.0636258076762225,1.05
"KCNA5",3620,2.25818823327432,0.0281734241978402,0.0254669926650367,0.0326457201026506,1.04508544121646,0.0636208950146082,1.05
"PAGE4",9703,2.3290738658827,0.0273025244212158,0.0211667481662592,0.0281286632106751,1.04506276859191,0.0635895961020779,1.05
"A4GALT",5681,2.05702561517217,0.030913209604609,0.0419823960880196,0.048913550142614,1.04506252802587,0.063589264003867,1.05
"PHKB",6380,2.13043353071938,0.0298468041809085,0.0351344743276284,0.0421899169433759,1.04506062174932,0.0635866324118234,1.05
"IQCA1",4241,2.2937141170679,0.0277218961577868,0.0231677261613692,0.030273763457462,1.04506023939018,0.063586104569006,1.05
"ULK1",5744,2.73516764806007,0.023245495773628,0.00669339853300734,0.0106738938786967,1.04505605496655,0.0635803280031446,1.05
"DCTN6",9148,2.5458921472225,0.0249645763555868,0.0117496332518337,0.0172979242464401,1.04503924294776,0.0635571189024251,1.05
"DCTN1",599,2.40581081528906,0.0263937424873503,0.0172293398533007,0.023745680486854,1.04499667443971,0.0634983511320217,1.04
"FARS2",2772,2.45469290666437,0.0258572178003608,0.0150845965770171,0.0213233126382896,1.04497724645849,0.0634715291206215,1.04
"PPME1",4689,2.82767221197411,0.0224298080772316,0.00499559902200489,0.00829204138297508,1.0449429256266,0.0634241450199001,1.04
"KLHL3",5810,1.66238587159564,0.0381144267775831,0.100422493887531,0.0975925515424745,1.04489710714173,0.0633608845790206,1.04
"KCNJ12",4821,3.24900513561885,0.019495250677382,0.00126356968215159,0.00256245441474416,1.04488210404269,0.063340169570991,1.04
"TBXA2R",5491,3.17254851224535,0.01996162571537,0.00161858190709046,0.0031684287164593,1.0448741780888,0.0633292259652957,1.04
"GLRB",6549,2.46643597937534,0.0256721193533746,0.0146601466992665,0.0208524927086949,1.04486651037459,0.0633186388399814,1.04
"CHMP2A",9655,1.58030997556928,0.0400593600520153,0.118342298288509,0.110805263434011,1.04485750619631,0.0633062063051212,1.04
"SPATA6",6637,3.5075454927019,0.0180472884082272,0.000496821515892421,0.00112780193431595,1.04485423177222,0.0633016851117688,1.04
"GAB1",5511,3.30987499174275,0.0191216950982364,0.0010278728606357,0.00214530076904662,1.04484607347829,0.0632904204053826,1.04
"CPSF7",9659,2.38644300885182,0.0265059264183097,0.0181779951100245,0.0248813845997087,1.04482033631609,0.0632548827941159,1.04
"NDUFA7",8143,1.80122247155015,0.0351157756998332,0.0751070904645477,0.0777349497932586,1.04481775920448,0.0632513242964544,1.04
"HECW1",6918,2.65900001105009,0.0237784288528018,0.00842542787286064,0.0129781451421945,1.04480002939193,0.0632268425823532,1.04
"PPT2",4851,2.32686841158038,0.0271665667791921,0.0212899755501222,0.0282453540524,1.0447900235331,0.0632130260895914,1.04
"CEP68",9420,2.61880852912435,0.0241128696749893,0.00949242053789731,0.0144040797572641,1.0447422008434,0.0631469887665259,1.04
"NIPSNAP2",992,1.74891592675956,0.0360928356749104,0.0839178484107579,0.0848213260807282,1.04472507198098,0.0631233351537658,1.04
"AKAP3",1127,3.73969927475747,0.0168646799376963,0.000211246943765281,0.000536746744350886,1.04468560388003,0.0630688313320191,1.04
"DAPK1",5685,1.79559200242736,0.0350506485553812,0.076,0.0784058643340258,1.04458990330244,0.0629366642259342,1.04
"MASP1",7098,4.21419869309813,0.0149316368623804,2.44498777506112e-05,7.82664371834541e-05,1.04458137421026,0.0629248845512597,1.04
"CCS",2996,2.33359972403403,0.0269619218154155,0.020921271393643,0.0278565224725756,1.04457663080221,0.0629183333078807,1.04
"MRPL16",117,1.83775132254694,0.0341868042704526,0.0694024449877751,0.0728063649219361,1.04451039104639,0.0628268447616782,1.04
"TTC3",1152,1.79838796453615,0.0349073991528644,0.0755491442542787,0.0780247241117157,1.0444743377625,0.0627770465097714,1.04
"CCDC68",6796,2.41088661691586,0.0260384034650458,0.0169721271393643,0.0234181274871276,1.04447331835628,0.0627756384397345,1.04
"IFT140",1930,2.83566030957965,0.0221349188564921,0.00487041564792176,0.00810108969370193,1.04446714462868,0.0627671108571205,1.04
"ARF1",6131,1.86620097474454,0.0336297887271,0.0651726161369193,0.069058619089879,1.04446195642005,0.0627599445029669,1.04
"BAP1",9410,2.56529254370624,0.0244487945080777,0.0111051344743276,0.0164858357514811,1.04443181508023,0.062718310254178,1.04
"UGGT2",1134,2.84747308631635,0.0220217248722679,0.00468459657701711,0.0078273314150738,1.04442309783019,0.062706268888046,1.04
"SSTR1",496,3.81326711253667,0.0164236286252672,0.000156479217603912,0.000411104759521512,1.04436620792769,0.0626276829052475,1.04
"TERF2",1612,2.76089019141667,0.0226652601050111,0.00617701711491443,0.00998826448422073,1.04432900841208,0.0625762943098326,1.04
"ZBTB10",1445,2.96292239059883,0.0211169509498542,0.00327628361858191,0.00581915891998759,1.04432292244762,0.0625678867905001,1.04
"TNFRSF10D",976,2.49764443262987,0.0250439498486266,0.0134699266503667,0.0194247555591163,1.04431061320635,0.062550881910484,1.04
"EDIL3",3040,1.96835642042803,0.0317610415006424,0.0516880195599022,0.0575495490048392,1.04428612386346,0.0625170499572707,1.04
"FAM3A",5619,2.90421238049989,0.0215258212714488,0.0039559902200489,0.00682407263348289,1.0442850429331,0.0625155566369694,1.04
"AHCYL2",10030,1.71608185408875,0.0364259784998286,0.0900704156479218,0.0899210982144251,1.04428099237504,0.0625099607209827,1.04
"GMPR2",4158,1.80098834012594,0.0347047010330634,0.0751511002444988,0.0777349497932586,1.04427578159626,0.0625027619081039,1.04
"FGFR4",5112,1.9255219040748,0.0324565326452776,0.0569643031784841,0.0619975855514934,1.04427071665504,0.062495764538801,1.04
"PRDX3",4157,1.94761411990078,0.0320875907501938,0.0542259168704156,0.0596951310037443,1.04426961663159,0.0624942448186751,1.04
"PPP2R2A",6266,3.01485015353619,0.0206793358094021,0.00282738386308068,0.00515561035062948,1.04416166542666,0.0623450987400026,1.04
"CISD1",4677,1.99688207339534,0.0312013879590473,0.0484136919315403,0.0546795102934299,1.04413300033951,0.062305492280474,1.04
"LYPLA2",7211,1.74577757611768,0.035676798492579,0.0844645476772616,0.0851583659034839,1.04411726821786,0.0622837547960135,1.04
"PDPR",5115,1.9979182747831,0.0311636753788996,0.048280684596577,0.0545796411327206,1.04410186869075,0.0622624765489118,1.04
"PON2",2875,1.30703629104548,0.0476138807582274,0.196308068459658,0.162164563445353,1.04408058698838,0.0622330701085153,1.04
"COX6C",6310,1.43345357266147,0.0433729122280921,0.156448899755501,0.137063829125804,1.0440371555833,0.0621730559900913,1.04
"JADE3",8809,2.60089348624814,0.0239022074496426,0.01000195599022,0.0150580582727434,1.0440328422737,0.0621670956627272,1.04
"VPS4A",4042,1.77334187822483,0.0350281604444296,0.0797496332518337,0.0815195482548661,1.04399652066356,0.0621169038332855,1.04
"GIPC1",8893,2.46164432816753,0.0252121682415597,0.0148273838630807,0.0210466396782596,1.04395779714715,0.0620633909526408,1.04
"CCDC186",6463,2.04526305793089,0.0303443648332047,0.0431833740831296,0.0499243834707032,1.04395694144005,0.062062208409731,1.04
"BRF2",6798,2.7346064275235,0.0226951134798001,0.00670122249388753,0.0106828156552069,1.04395693766676,0.0620622031952363,1.04
"CLOCK",3870,1.62175129498542,0.038216915058429,0.108941809290954,0.103953364046621,1.04389624853648,0.0619783314863552,1.04
"NPHS1",502,1.3465683779695,0.0460190615502629,0.183149144254279,0.153894179694506,1.04388863771248,0.0619678130674162,1.04
"DNAJA2",4595,2.60980902977319,0.0237372164768691,0.00974474327628362,0.014744940066986,1.04387546077136,0.0619496019030137,1.04
"TNNC1",7303,0.555709812324272,0.111335913046332,0.582311980440098,0.343314940189155,1.04381819800479,0.0618704593439287,1.04
"NSDHL",4498,2.48239551544803,0.0249152600433717,0.014039119804401,0.020118439169084,1.043803055177,0.0618495297978875,1.04
"TCP1",2125,1.72072036769435,0.0359349873146216,0.0891911980440098,0.0892106080548545,1.0437918660141,0.0618340645851077,1.04
"SLC39A7",8227,2.20768432035233,0.0279701525268493,0.0289828850855746,0.0361685470968719,1.04373051677047,0.0617492671713881,1.04
"SYNE2",5407,2.14988830589005,0.0287205290531917,0.033518826405868,0.0405934626275914,1.04372810214179,0.0617459295504324,1.04
"ZNF493",4364,2.53169816450809,0.0243805168830805,0.0122073349633252,0.0178674616784244,1.04371231663666,0.0617241098426531,1.04
"TRIB2",132,1.6551988939348,0.037268884030506,0.101871882640587,0.0986732680017111,1.04368577068046,0.0616874156254781,1.04
"RASIP1",3143,2.26008379693386,0.0272815448099498,0.0253466992665037,0.0325026661489743,1.04366490849927,0.0616585773802926,1.04
"ARHGAP28",769,2.76690776489736,0.0222774486690518,0.00606845965770171,0.00986107744125913,1.04365121316139,0.0616396457045012,1.04
"ORAI3",1893,1.79422261789125,0.0343528099367066,0.0762493887530562,0.0785785637349417,1.04364900162547,0.0616365885765582,1.04
"NID1",9485,1.71970809094085,0.0358359956063489,0.0893740831295844,0.0893748781964015,1.04364239192957,0.061627451591159,1.04
"CWC25",2681,3.0612505310954,0.0201274748835702,0.00238435207823961,0.00444588202425419,1.04363356042718,0.0616152431769384,1.04
"NBR2",792,2.60157942554525,0.0236700527924547,0.00998435207823961,0.0150362793166211,1.04360772059619,0.0615795223464204,1.04
"ALDH3B1",6034,2.00492872824074,0.0307005467121477,0.0475149144254279,0.0538409778806246,1.04358810702897,0.0615524080758819,1.04
"CPNE6",6804,1.44406036211594,0.0426044855666243,0.153404400977995,0.134862316786121,1.04356715929281,0.0615234488551029,1.04
"RMDN3",1415,3.0328362838565,0.0202727328265603,0.00264058679706601,0.00485750652517164,1.043538537502,0.0614838796893209,1.04
"PTPRS",3599,2.45652423420213,0.0250168001081423,0.0150151589242054,0.0212502308480345,1.04351719674382,0.0614543757278422,1.04
"IFT74",9160,1.80618220609696,0.0340111214027454,0.0743149144254279,0.0769989703619625,1.04349976983851,0.0614302822870423,1.04
"RARRES2",8239,1.18707943685068,0.0517454784000405,0.240424449877751,0.188594567515994,1.04349666766587,0.0614259933586899,1.04
"DIRAS2",7424,3.44345181518068,0.0178293563267748,0.000636674816625917,0.00140403721229312,1.04347391013925,0.0613945294069364,1.04
"TERF1",4300,1.94588766097789,0.0315402830993128,0.0544430317848411,0.0598791207676603,1.04345895156567,0.0613738477067024,1.04
